,Real,Predito,Datetime,Theta,GHI,DNI,DHI,datetime_utc,datetime_local,irradiancias IA,irradiancias SPA
1723,60.0,59.55,2019-11-24 21:30:00,1.319850161065446,0,0,0,2019-11-24 21:30:00+00:00,2019-11-24 18:30:00-03:00,0.0,0.0
1724,15.0,15.0,2019-11-24 22:00:00,0.0,0,0,0,2019-11-24 22:00:00+00:00,2019-11-24 19:00:00-03:00,0.0,0.0
1725,15.0,15.0,2019-11-24 22:30:00,0.0,0,0,0,2019-11-24 22:30:00+00:00,2019-11-24 19:30:00-03:00,0.0,0.0
1726,15.0,15.0,2019-11-24 23:00:00,0.0,0,0,0,2019-11-24 23:00:00+00:00,2019-11-24 20:00:00-03:00,0.0,0.0
1727,15.0,15.0,2019-11-24 23:30:00,0.0,0,0,0,2019-11-24 23:30:00+00:00,2019-11-24 20:30:00-03:00,0.0,0.0
1728,15.0,15.0,2019-11-25 00:00:00,0.0,0,0,0,2019-11-25 00:00:00+00:00,2019-11-24 21:00:00-03:00,0.0,0.0
1729,15.0,15.0,2019-11-25 00:30:00,0.0,0,0,0,2019-11-25 00:30:00+00:00,2019-11-24 21:30:00-03:00,0.0,0.0
1730,15.0,15.0,2019-11-25 01:00:00,0.0,0,0,0,2019-11-25 01:00:00+00:00,2019-11-24 22:00:00-03:00,0.0,0.0
1731,15.0,15.0,2019-11-25 01:30:00,0.0,0,0,0,2019-11-25 01:30:00+00:00,2019-11-24 22:30:00-03:00,0.0,0.0
1732,15.0,15.0,2019-11-25 02:00:00,0.0,0,0,0,2019-11-25 02:00:00+00:00,2019-11-24 23:00:00-03:00,0.0,0.0
1733,15.0,15.0,2019-11-25 02:30:00,0.0,0,0,0,2019-11-25 02:30:00+00:00,2019-11-24 23:30:00-03:00,0.0,0.0
1734,15.0,15.0,2019-11-25 03:00:00,0.0,0,0,0,2019-11-25 03:00:00+00:00,2019-11-25 00:00:00-03:00,0.0,0.0
1735,15.0,15.0,2019-11-25 03:30:00,0.0,0,0,0,2019-11-25 03:30:00+00:00,2019-11-25 00:30:00-03:00,0.0,0.0
1736,15.0,15.0,2019-11-25 04:00:00,0.0,0,0,0,2019-11-25 04:00:00+00:00,2019-11-25 01:00:00-03:00,0.0,0.0
1737,15.0,15.0,2019-11-25 04:30:00,0.0,0,0,0,2019-11-25 04:30:00+00:00,2019-11-25 01:30:00-03:00,0.0,0.0
1738,15.0,15.0,2019-11-25 05:00:00,0.0,0,0,0,2019-11-25 05:00:00+00:00,2019-11-25 02:00:00-03:00,0.0,0.0
1739,15.0,15.0,2019-11-25 05:30:00,0.0,34,178,24,2019-11-25 05:30:00+00:00,2019-11-25 02:30:00-03:00,23.637450791715686,24.0
1740,15.0,15.0,2019-11-25 06:00:00,0.0,128,442,54,2019-11-25 06:00:00+00:00,2019-11-25 03:00:00-03:00,53.25445707920481,54.0
1741,15.0,15.0,2019-11-25 06:30:00,0.0,243,608,74,2019-11-25 06:30:00+00:00,2019-11-25 03:30:00-03:00,73.07045654116578,74.0
1742,15.0,8.030000000000008,2019-11-25 07:00:00,0.0,368,723,87,2019-11-25 07:00:00+00:00,2019-11-25 04:00:00-03:00,86.7178138882694,87.0
1743,15.0,8.069999999999991,2019-11-25 07:30:00,0.0,491,798,98,2019-11-25 07:30:00+00:00,2019-11-25 04:30:00-03:00,97.70925666092441,98.0
1744,15.0,7.86,2019-11-25 08:00:00,0.0,612,861,102,2019-11-25 08:00:00+00:00,2019-11-25 05:00:00-03:00,160.64557207032306,102.0
1745,-6.6596067417526,-1.4074574107637772,2019-11-25 08:30:00,-6.659606741752597,266,20,253,2019-11-25 08:30:00+00:00,2019-11-25 05:30:00-03:00,253.58772720025846,252.2182526137441
1746,-15.0,-11.766606234129052,2019-11-25 09:00:00,-20.1312870241849,374,45,340,2019-11-25 09:00:00+00:00,2019-11-25 06:00:00-03:00,336.7420528777318,330.52805643209047
1747,-25.000000000000004,-21.367053882833677,2019-11-25 09:30:00,-38.86898405179127,527,115,430,2019-11-25 09:30:00+00:00,2019-11-25 06:30:00-03:00,416.6710004708727,387.0628095395976
1748,-60.0,-58.05563057454703,2019-11-25 10:00:00,-66.59645655408143,986,966,121,2019-11-25 10:00:00+00:00,2019-11-25 07:00:00-03:00,111.08275362175044,108.30512989161461
1749,-59.0,-57.05,2019-11-25 10:30:00,-59.996243292533336,1043,976,123,2019-11-25 10:30:00+00:00,2019-11-25 07:30:00-03:00,113.97847946283581,113.1111231388347
1750,-52.0,-53.98,2019-11-25 11:00:00,-53.37541743427398,1082,975,131,2019-11-25 11:00:00+00:00,2019-11-25 08:00:00-03:00,121.84686244267274,122.03576909663177
1751,-46.0,-48.55000000000001,2019-11-25 11:30:00,-46.71327313119525,1104,977,132,2019-11-25 11:30:00+00:00,2019-11-25 08:30:00-03:00,124.61734200079755,125.13459029549257
1752,-39.0,-41.25,2019-11-25 12:00:00,-39.99467940077116,1109,978,133,2019-11-25 12:00:00+00:00,2019-11-25 09:00:00-03:00,275.9253889702364,297.3528538975544
1753,-33.0,-36.51999999999999,2019-11-25 12:30:00,-33.210918466081914,1096,975,132,2019-11-25 12:30:00+00:00,2019-11-25 09:30:00-03:00,465.1614447656675,518.1156143078706
1754,-26.0,-27.80000000000001,2019-11-25 13:00:00,-26.36002957412497,1060,960,135,2019-11-25 13:00:00+00:00,2019-11-25 10:00:00-03:00,694.0873567643498,713.7555124441857
1755,-19.0,-23.07000000000004,2019-11-25 13:30:00,-19.44673687549448,1011,950,133,2019-11-25 13:30:00+00:00,2019-11-25 10:30:00-03:00,830.867064398961,870.6305271175142
1756,-11.999999999999998,-21.41722619259292,2019-11-25 14:00:00,-12.481910850674526,944,933,131,2019-11-25 14:00:00+00:00,2019-11-25 11:00:00-03:00,902.8801789470922,975.5194814307146
1757,-5.000000000000003,-8.880436750553057,2019-11-25 14:30:00,-5.4815137204299935,863,913,127,2019-11-25 14:30:00+00:00,2019-11-25 11:30:00-03:00,1010.1452371267724,1022.2194188910348
1758,0.9999999999999964,-10.562960707962183,2019-11-25 15:00:00,1.5349808019045714,758,840,144,2019-11-25 15:00:00+00:00,2019-11-25 12:00:00-03:00,971.9122775700835,981.7920133509318
1759,7.999999999999998,3.076478340624811,2019-11-25 15:30:00,8.546364014582247,652,802,136,2019-11-25 15:30:00+00:00,2019-11-25 12:30:00-03:00,920.7321630039467,901.3630185328286
1760,15.0,25.867798051634825,2019-11-25 16:00:00,15.531992308826226,538,751,126,2019-11-25 16:00:00+00:00,2019-11-25 13:00:00-03:00,684.8341134410517,767.4062117281256
1761,21.000000000000007,16.159999999999954,2019-11-25 16:30:00,22.4737520460746,418,682,113,2019-11-25 16:30:00+00:00,2019-11-25 13:30:00-03:00,644.0563537507599,592.5487099033435
1762,28.000000000000007,21.47999999999993,2019-11-25 17:00:00,29.35781925072536,298,595,95,2019-11-25 17:00:00+00:00,2019-11-25 14:00:00-03:00,468.1959902647705,399.31382526455957
1763,34.0,30.859999999999985,2019-11-25 17:30:00,36.17600171513505,180,460,74,2019-11-25 17:30:00+00:00,2019-11-25 14:30:00-03:00,249.0470820360672,207.53007211672121
1764,39.99999999999999,34.580000000000005,2019-11-25 18:00:00,42.92655780145992,75,252,45,2019-11-25 18:00:00+00:00,2019-11-25 15:00:00-03:00,95.8730759224508,57.889451593678174
1765,49.614516284071215,52.441971970403095,2019-11-25 18:30:00,49.61451628407121,0,0,0,2019-11-25 18:30:00+00:00,2019-11-25 15:30:00-03:00,0.0,0.0
1766,56.25155987956581,55.14175934256726,2019-11-25 19:00:00,56.25155987956582,0,0,0,2019-11-25 19:00:00+00:00,2019-11-25 16:00:00-03:00,0.0,0.0
1767,60.0,59.98657177923011,2019-11-25 19:30:00,62.85549298275296,0,0,0,2019-11-25 19:30:00+00:00,2019-11-25 16:30:00-03:00,0.0,0.0
1768,60.0,58.67901504638481,2019-11-25 20:00:00,69.44905749273087,0,0,0,2019-11-25 20:00:00+00:00,2019-11-25 17:00:00-03:00,0.0,0.0
1769,29.565394171015484,31.62846449817826,2019-11-25 20:30:00,29.56539417101548,0,0,0,2019-11-25 20:30:00+00:00,2019-11-25 17:30:00-03:00,0.0,0.0
1770,14.011365736692394,25.616726395524463,2019-11-25 21:00:00,14.011365736692396,0,0,0,2019-11-25 21:00:00+00:00,2019-11-25 18:00:00-03:00,0.0,0.0
1771,60.0,59.55,2019-11-25 21:30:00,1.5794483640164287,0,0,0,2019-11-25 21:30:00+00:00,2019-11-25 18:30:00-03:00,0.0,0.0
1772,15.0,15.0,2019-11-25 22:00:00,0.0,0,0,0,2019-11-25 22:00:00+00:00,2019-11-25 19:00:00-03:00,0.0,0.0
1773,15.0,15.0,2019-11-25 22:30:00,0.0,0,0,0,2019-11-25 22:30:00+00:00,2019-11-25 19:30:00-03:00,0.0,0.0
1774,15.0,15.0,2019-11-25 23:00:00,0.0,0,0,0,2019-11-25 23:00:00+00:00,2019-11-25 20:00:00-03:00,0.0,0.0
1775,15.0,15.0,2019-11-25 23:30:00,0.0,0,0,0,2019-11-25 23:30:00+00:00,2019-11-25 20:30:00-03:00,0.0,0.0
1776,15.0,15.0,2019-11-26 00:00:00,0.0,0,0,0,2019-11-26 00:00:00+00:00,2019-11-25 21:00:00-03:00,0.0,0.0
1777,15.0,15.0,2019-11-26 00:30:00,0.0,0,0,0,2019-11-26 00:30:00+00:00,2019-11-25 21:30:00-03:00,0.0,0.0
1778,15.0,15.0,2019-11-26 01:00:00,0.0,0,0,0,2019-11-26 01:00:00+00:00,2019-11-25 22:00:00-03:00,0.0,0.0
1779,15.0,15.0,2019-11-26 01:30:00,0.0,0,0,0,2019-11-26 01:30:00+00:00,2019-11-25 22:30:00-03:00,0.0,0.0
1780,15.0,15.0,2019-11-26 02:00:00,0.0,0,0,0,2019-11-26 02:00:00+00:00,2019-11-25 23:00:00-03:00,0.0,0.0
1781,15.0,15.0,2019-11-26 02:30:00,0.0,0,0,0,2019-11-26 02:30:00+00:00,2019-11-25 23:30:00-03:00,0.0,0.0
1782,15.0,15.0,2019-11-26 03:00:00,0.0,0,0,0,2019-11-26 03:00:00+00:00,2019-11-26 00:00:00-03:00,0.0,0.0
1783,15.0,15.0,2019-11-26 03:30:00,0.0,0,0,0,2019-11-26 03:30:00+00:00,2019-11-26 00:30:00-03:00,0.0,0.0
1784,15.0,15.0,2019-11-26 04:00:00,0.0,0,0,0,2019-11-26 04:00:00+00:00,2019-11-26 01:00:00-03:00,0.0,0.0
1785,15.0,15.0,2019-11-26 04:30:00,0.0,0,0,0,2019-11-26 04:30:00+00:00,2019-11-26 01:30:00-03:00,0.0,0.0
1786,15.0,15.0,2019-11-26 05:00:00,0.0,0,0,0,2019-11-26 05:00:00+00:00,2019-11-26 02:00:00-03:00,0.0,0.0
1787,15.0,15.0,2019-11-26 05:30:00,0.0,29,96,24,2019-11-26 05:30:00+00:00,2019-11-26 02:30:00-03:00,23.6306359569735,24.0
1788,15.0,15.0,2019-11-26 06:00:00,0.0,118,345,60,2019-11-26 06:00:00+00:00,2019-11-26 03:00:00-03:00,59.13860488858764,60.0
1789,15.0,15.0,2019-11-26 06:30:00,0.0,228,511,86,2019-11-26 06:30:00+00:00,2019-11-26 03:30:00-03:00,84.84556699467363,86.0
1790,15.0,7.990000000000013,2019-11-26 07:00:00,0.0,348,640,100,2019-11-26 07:00:00+00:00,2019-11-26 04:00:00-03:00,99.64974776961576,100.0
1791,15.0,8.069999999999991,2019-11-26 07:30:00,0.0,469,720,114,2019-11-26 07:30:00+00:00,2019-11-26 04:30:00-03:00,113.62132066463724,114.0
1792,15.0,7.840000000000002,2019-11-26 08:00:00,0.0,583,765,131,2019-11-26 08:00:00+00:00,2019-11-26 05:00:00-03:00,182.84285006883053,131.0
1793,-6.695097703004622,-3.149997282485766,2019-11-26 08:30:00,-6.69509770300462,694,810,141,2019-11-26 08:30:00+00:00,2019-11-26 05:30:00-03:00,143.44342900505876,140.70854005756473
1794,-20.170092309292315,-11.43923931031643,2019-11-26 09:00:00,-20.170092309292315,792,843,148,2019-11-26 09:00:00+00:00,2019-11-26 06:00:00-03:00,147.15933766502164,145.40464712818027
1795,-38.923318385606,-43.5877606248514,2019-11-26 09:30:00,-38.923318385606,879,867,154,2019-11-26 09:30:00+00:00,2019-11-26 06:30:00-03:00,142.4655136394961,144.71099758742918
1796,-60.0,-57.94617122281092,2019-11-26 10:00:00,-66.58655699906103,951,879,163,2019-11-26 10:00:00+00:00,2019-11-26 07:00:00-03:00,142.60490703582207,136.80940499964348
1797,-58.0,-57.260000000000005,2019-11-26 10:30:00,-59.9915607115249,1007,892,167,2019-11-26 10:30:00+00:00,2019-11-26 07:30:00-03:00,147.1545720759024,145.39551290014342
1798,-51.0,-53.96000000000001,2019-11-26 11:00:00,-53.37690955623717,1044,892,174,2019-11-26 11:00:00+00:00,2019-11-26 08:00:00-03:00,155.3769499020321,155.74784805113694
1799,-45.0,-48.59,2019-11-26 11:30:00,-46.72184218083035,1068,898,175,2019-11-26 11:30:00+00:00,2019-11-26 08:30:00-03:00,159.83940743449017,160.91851984719273
1800,-38.0,-41.41,2019-11-26 12:00:00,-40.01116290196587,1069,887,183,2019-11-26 12:00:00+00:00,2019-11-26 09:00:00-03:00,302.7010899847164,324.81563564294436
1801,-32.0,-35.71999999999999,2019-11-26 12:30:00,-33.236069047832466,1056,884,182,2019-11-26 12:30:00+00:00,2019-11-26 09:30:00-03:00,489.9962731737155,526.6426299129445
1802,-25.000000000000004,-27.52000000000002,2019-11-26 13:00:00,-26.39448680724045,1025,876,180,2019-11-26 13:00:00+00:00,2019-11-26 10:00:00-03:00,690.3093698392579,704.5532725516022
1803,-18.000000000000004,-22.85000000000004,2019-11-26 13:30:00,-19.49099553703061,975,863,177,2019-11-26 13:30:00+00:00,2019-11-26 10:30:00-03:00,810.8018464535712,844.8082631363776
1804,-7.000000000000002,-17.884709171850048,2019-11-26 14:00:00,-12.536291278775348,672,247,456,2019-11-26 14:00:00+00:00,2019-11-26 11:00:00-03:00,659.1358048264747,674.7849112102537
1805,-2.0,-5.8610870139109705,2019-11-26 14:30:00,-5.546140613307312,527,137,417,2019-11-26 14:30:00+00:00,2019-11-26 11:30:00-03:00,550.186815681404,550.4359969987464
1806,0.9999999999999964,-8.935955332955073,2019-11-26 15:00:00,1.4601878007732385,433,100,360,2019-11-26 15:00:00+00:00,2019-11-26 12:00:00-03:00,457.07437612814334,459.7153303066092
1807,3.999999999999999,1.2933246509994678,2019-11-26 15:30:00,8.461678009619634,371,98,307,2019-11-26 15:30:00+00:00,2019-11-26 12:30:00-03:00,403.46742657166374,399.168245272127
1808,14.000000000000004,25.70145975275199,2019-11-26 16:00:00,15.437855798233612,516,664,150,2019-11-26 16:00:00+00:00,2019-11-26 13:00:00-03:00,644.4324789681918,717.6593308412164
1809,21.000000000000007,16.059999999999963,2019-11-26 16:30:00,22.370736512202168,399,590,134,2019-11-26 16:30:00+00:00,2019-11-26 13:30:00-03:00,594.1089584324802,549.1459889614108
1810,27.0,21.56999999999993,2019-11-26 17:00:00,29.24657739262122,283,500,112,2019-11-26 17:00:00+00:00,2019-11-26 14:00:00-03:00,424.69355491103744,367.52107863925545
1811,33.0,30.89,2019-11-26 17:30:00,36.05721882751648,170,367,85,2019-11-26 17:30:00+00:00,2019-11-26 14:30:00-03:00,223.46728568180342,190.71489796331488
1812,36.00000000000001,33.91000000000001,2019-11-26 18:00:00,42.80090846375453,56,104,44,2019-11-26 18:00:00+00:00,2019-11-26 15:00:00-03:00,64.45602983809603,46.66502328996512
1813,49.48263146865361,52.4461856810871,2019-11-26 18:30:00,49.4826314686536,0,0,0,2019-11-26 18:30:00+00:00,2019-11-26 15:30:00-03:00,0.0,0.0
1814,56.11400830730073,55.11229867393124,2019-11-26 19:00:00,56.11400830730072,0,0,0,2019-11-26 19:00:00+00:00,2019-11-26 16:00:00-03:00,0.0,0.0
1815,60.0,59.98610591024014,2019-11-26 19:30:00,62.71278127756072,0,0,0,2019-11-26 19:30:00+00:00,2019-11-26 16:30:00-03:00,0.0,0.0
1816,60.0,58.67901504638481,2019-11-26 20:00:00,69.30166263064734,0,0,0,2019-11-26 20:00:00+00:00,2019-11-26 17:00:00-03:00,0.0,0.0
1817,29.99574662978908,32.80806167551119,2019-11-26 20:30:00,29.99574662978909,0,0,0,2019-11-26 20:30:00+00:00,2019-11-26 17:30:00-03:00,0.0,0.0
1818,14.326730705181996,25.75916804958508,2019-11-26 21:00:00,14.326730705182,0,0,0,2019-11-26 21:00:00+00:00,2019-11-26 18:00:00-03:00,0.0,0.0
1819,60.0,59.55,2019-11-26 21:30:00,1.841369093587403,0,0,0,2019-11-26 21:30:00+00:00,2019-11-26 18:30:00-03:00,0.0,0.0
1820,15.0,15.0,2019-11-26 22:00:00,0.0,0,0,0,2019-11-26 22:00:00+00:00,2019-11-26 19:00:00-03:00,0.0,0.0
1821,15.0,15.0,2019-11-26 22:30:00,0.0,0,0,0,2019-11-26 22:30:00+00:00,2019-11-26 19:30:00-03:00,0.0,0.0
1822,15.0,15.0,2019-11-26 23:00:00,0.0,0,0,0,2019-11-26 23:00:00+00:00,2019-11-26 20:00:00-03:00,0.0,0.0
1823,15.0,15.0,2019-11-26 23:30:00,0.0,0,0,0,2019-11-26 23:30:00+00:00,2019-11-26 20:30:00-03:00,0.0,0.0
1824,15.0,15.0,2019-11-27 00:00:00,0.0,0,0,0,2019-11-27 00:00:00+00:00,2019-11-26 21:00:00-03:00,0.0,0.0
1825,15.0,15.0,2019-11-27 00:30:00,0.0,0,0,0,2019-11-27 00:30:00+00:00,2019-11-26 21:30:00-03:00,0.0,0.0
1826,15.0,15.0,2019-11-27 01:00:00,0.0,0,0,0,2019-11-27 01:00:00+00:00,2019-11-26 22:00:00-03:00,0.0,0.0
1827,15.0,15.0,2019-11-27 01:30:00,0.0,0,0,0,2019-11-27 01:30:00+00:00,2019-11-26 22:30:00-03:00,0.0,0.0
1828,15.0,15.0,2019-11-27 02:00:00,0.0,0,0,0,2019-11-27 02:00:00+00:00,2019-11-26 23:00:00-03:00,0.0,0.0
1829,15.0,15.0,2019-11-27 02:30:00,0.0,0,0,0,2019-11-27 02:30:00+00:00,2019-11-26 23:30:00-03:00,0.0,0.0
1830,15.0,15.0,2019-11-27 03:00:00,0.0,0,0,0,2019-11-27 03:00:00+00:00,2019-11-27 00:00:00-03:00,0.0,0.0
1831,15.0,15.0,2019-11-27 03:30:00,0.0,0,0,0,2019-11-27 03:30:00+00:00,2019-11-27 00:30:00-03:00,0.0,0.0
1832,15.0,15.0,2019-11-27 04:00:00,0.0,0,0,0,2019-11-27 04:00:00+00:00,2019-11-27 01:00:00-03:00,0.0,0.0
1833,15.0,15.0,2019-11-27 04:30:00,0.0,0,0,0,2019-11-27 04:30:00+00:00,2019-11-27 01:30:00-03:00,0.0,0.0
1834,15.0,15.0,2019-11-27 05:00:00,0.0,0,0,0,2019-11-27 05:00:00+00:00,2019-11-27 02:00:00-03:00,0.0,0.0
1835,15.0,15.0,2019-11-27 05:30:00,0.0,13,0,13,2019-11-27 05:30:00+00:00,2019-11-27 02:30:00-03:00,12.796236441208627,13.0
1836,15.0,15.0,2019-11-27 06:00:00,0.0,17,0,17,2019-11-27 06:00:00+00:00,2019-11-27 03:00:00-03:00,16.73353996158051,17.0
1837,15.0,15.0,2019-11-27 06:30:00,0.0,134,79,112,2019-11-27 06:30:00+00:00,2019-11-27 03:30:00-03:00,110.27448384327842,112.0
1838,15.0,6.609999999999991,2019-11-27 07:00:00,0.0,135,4,134,2019-11-27 07:00:00+00:00,2019-11-27 04:00:00-03:00,133.59052571345413,134.0
1839,15.0,4.499999999999997,2019-11-27 07:30:00,0.0,85,0,85,2019-11-27 07:30:00+00:00,2019-11-27 04:30:00-03:00,84.8794677489653,85.0
1840,15.0,4.499999999999997,2019-11-27 08:00:00,0.0,108,0,108,2019-11-27 08:00:00+00:00,2019-11-27 05:00:00-03:00,107.84685313986179,108.0
1841,-5.000000000000003,-1.228883391031057,2019-11-27 08:30:00,-6.720498484157218,214,9,208,2019-11-27 08:30:00+00:00,2019-11-27 05:30:00-03:00,208.28826285978857,207.34421698116884
1842,-5.999999999999999,-9.972520513450595,2019-11-27 09:00:00,-20.19675751721845,260,14,249,2019-11-27 09:00:00+00:00,2019-11-27 06:00:00-03:00,247.3061005875774,241.98428336670835
1843,-7.000000000000002,-13.268189284954335,2019-11-27 09:30:00,-38.95737942443627,322,20,305,2019-11-27 09:30:00+00:00,2019-11-27 06:30:00-03:00,302.44662269238876,273.9504497252038
1844,-7.000000000000002,-7.639999999999978,2019-11-27 10:00:00,-66.58179429696095,370,24,348,2019-11-27 10:00:00+00:00,2019-11-27 07:00:00-03:00,352.93071828501695,252.07236626962558
1845,-7.999999999999998,-11.130000000000027,2019-11-27 10:30:00,-59.99185780988465,430,32,400,2019-11-27 10:30:00+00:00,2019-11-27 07:30:00-03:00,406.7338057621304,308.62249611955826
1846,-5.000000000000003,-5.929999999999933,2019-11-27 11:00:00,-53.3832059771557,292,16,276,2019-11-27 11:00:00+00:00,2019-11-27 08:00:00-03:00,283.40887148859866,225.02484791367326
1847,-5.000000000000003,-5.35999999999995,2019-11-27 11:30:00,-46.73501977541725,307,17,290,2019-11-27 11:30:00+00:00,2019-11-27 08:30:00-03:00,299.81158407549816,248.2427579910528
1848,-5.000000000000003,-4.969999999999959,2019-11-27 12:00:00,-40.03203636038909,253,15,239,2019-11-27 12:00:00+00:00,2019-11-27 09:00:00-03:00,249.1732929703215,215.950513333985
1849,-3.999999999999999,-4.599999999999967,2019-11-27 12:30:00,-33.265366294578,386,22,364,2019-11-27 12:30:00+00:00,2019-11-27 09:30:00-03:00,380.82168909089324,345.46145135784445
1850,-5.999999999999999,-8.780000000000006,2019-11-27 13:00:00,-26.432822033702163,548,67,483,2019-11-27 13:00:00+00:00,2019-11-27 10:00:00-03:00,535.1610984949591,500.48343152738624
1851,-3.999999999999999,-6.269999999999962,2019-11-27 13:30:00,-19.53883909401104,478,48,433,2019-11-27 13:30:00+00:00,2019-11-27 10:30:00-03:00,475.0226197300983,458.8870404899342
1852,-3.0000000000000027,-7.606416555502733,2019-11-27 14:00:00,-12.593941900239786,480,64,424,2019-11-27 14:00:00+00:00,2019-11-27 11:00:00-03:00,482.3349238887492,477.24465608671875
1853,-2.0,-5.60378641552856,2019-11-27 14:30:00,-5.6137060593176,496,106,410,2019-11-27 14:30:00+00:00,2019-11-27 11:30:00-03:00,513.0058940411616,512.9991917205531
1854,0.9999999999999964,-8.788588594654767,2019-11-27 15:00:00,1.3827984615207638,445,111,364,2019-11-27 15:00:00+00:00,2019-11-27 12:00:00-03:00,472.04934898445697,474.7252577179658
1855,0.9999999999999964,0.5936683368203077,2019-11-27 15:30:00,8.374741308969591,231,14,222,2019-11-27 15:30:00+00:00,2019-11-27 12:30:00-03:00,235.8135893172041,234.31135816807762
1856,0.0,18.613155866866368,2019-11-27 16:00:00,15.34180991964029,118,0,118,2019-11-27 16:00:00+00:00,2019-11-27 13:00:00-03:00,115.16089262044702,116.06571092349911
1857,0.0,0.3300000000000036,2019-11-27 16:30:00,22.26614123169375,41,0,41,2019-11-27 16:30:00+00:00,2019-11-27 13:30:00-03:00,40.999687181011716,39.59368137930215
1858,0.0,0.3300000000000036,2019-11-27 17:00:00,29.134067142452466,64,0,64,2019-11-27 17:00:00+00:00,2019-11-27 14:00:00-03:00,63.999511697189014,60.27533661899426
1859,0.0,9.119999999999996,2019-11-27 17:30:00,35.93745521182653,10,0,10,2019-11-27 17:30:00+00:00,2019-11-27 14:30:00-03:00,9.941849279469464,9.124427471356688
1860,0.0,9.51999999999999,2019-11-27 18:00:00,42.67453815866128,8,0,8,2019-11-27 18:00:00+00:00,2019-11-27 15:00:00-03:00,7.949318778600587,7.0255944824095655
1861,49.35025438096697,52.08329722998351,2019-11-27 18:30:00,49.350254380966966,0,0,0,2019-11-27 18:30:00+00:00,2019-11-27 15:30:00-03:00,0.0,0.0
1862,55.976159644344136,55.03072312197154,2019-11-27 19:00:00,55.97615964434414,0,0,0,2019-11-27 19:00:00+00:00,2019-11-27 16:00:00-03:00,0.0,0.0
1863,60.0,59.94561315000492,2019-11-27 19:30:00,62.56993190228322,0,0,0,2019-11-27 19:30:00+00:00,2019-11-27 16:30:00-03:00,0.0,0.0
1864,60.0,59.03175729726974,2019-11-27 20:00:00,69.15425077033883,0,0,0,2019-11-27 20:00:00+00:00,2019-11-27 17:00:00-03:00,0.0,0.0
1865,30.431321792683327,33.18803836737705,2019-11-27 20:30:00,30.43132179268332,0,0,0,2019-11-27 20:30:00+00:00,2019-11-27 17:30:00-03:00,0.0,0.0
1866,14.643390327033782,26.407023971881937,2019-11-27 21:00:00,14.643390327033783,0,0,0,2019-11-27 21:00:00+00:00,2019-11-27 18:00:00-03:00,0.0,0.0
1867,60.0,59.55,2019-11-27 21:30:00,2.10531719145429,0,0,0,2019-11-27 21:30:00+00:00,2019-11-27 18:30:00-03:00,0.0,0.0
1868,15.0,15.0,2019-11-27 22:00:00,0.0,0,0,0,2019-11-27 22:00:00+00:00,2019-11-27 19:00:00-03:00,0.0,0.0
1869,15.0,15.0,2019-11-27 22:30:00,0.0,0,0,0,2019-11-27 22:30:00+00:00,2019-11-27 19:30:00-03:00,0.0,0.0
1870,15.0,15.0,2019-11-27 23:00:00,0.0,0,0,0,2019-11-27 23:00:00+00:00,2019-11-27 20:00:00-03:00,0.0,0.0
1871,15.0,15.0,2019-11-27 23:30:00,0.0,0,0,0,2019-11-27 23:30:00+00:00,2019-11-27 20:30:00-03:00,0.0,0.0
1872,15.0,15.0,2019-11-28 00:00:00,0.0,0,0,0,2019-11-28 00:00:00+00:00,2019-11-27 21:00:00-03:00,0.0,0.0
1873,15.0,15.0,2019-11-28 00:30:00,0.0,0,0,0,2019-11-28 00:30:00+00:00,2019-11-27 21:30:00-03:00,0.0,0.0
1874,15.0,15.0,2019-11-28 01:00:00,0.0,0,0,0,2019-11-28 01:00:00+00:00,2019-11-27 22:00:00-03:00,0.0,0.0
1875,15.0,15.0,2019-11-28 01:30:00,0.0,0,0,0,2019-11-28 01:30:00+00:00,2019-11-27 22:30:00-03:00,0.0,0.0
1876,15.0,15.0,2019-11-28 02:00:00,0.0,0,0,0,2019-11-28 02:00:00+00:00,2019-11-27 23:00:00-03:00,0.0,0.0
1877,15.0,15.0,2019-11-28 02:30:00,0.0,0,0,0,2019-11-28 02:30:00+00:00,2019-11-27 23:30:00-03:00,0.0,0.0
1878,15.0,15.0,2019-11-28 03:00:00,0.0,0,0,0,2019-11-28 03:00:00+00:00,2019-11-28 00:00:00-03:00,0.0,0.0
1879,15.0,15.0,2019-11-28 03:30:00,0.0,0,0,0,2019-11-28 03:30:00+00:00,2019-11-28 00:30:00-03:00,0.0,0.0
1880,15.0,15.0,2019-11-28 04:00:00,0.0,0,0,0,2019-11-28 04:00:00+00:00,2019-11-28 01:00:00-03:00,0.0,0.0
1881,15.0,15.0,2019-11-28 04:30:00,0.0,0,0,0,2019-11-28 04:30:00+00:00,2019-11-28 01:30:00-03:00,0.0,0.0
1882,15.0,15.0,2019-11-28 05:00:00,0.0,0,0,0,2019-11-28 05:00:00+00:00,2019-11-28 02:00:00-03:00,0.0,0.0
1883,15.0,15.0,2019-11-28 05:30:00,0.0,13,0,13,2019-11-28 05:30:00+00:00,2019-11-28 02:30:00-03:00,12.796236441208627,13.0
1884,15.0,15.0,2019-11-28 06:00:00,0.0,10,0,10,2019-11-28 06:00:00+00:00,2019-11-28 03:00:00-03:00,9.843258800929712,10.0
1885,15.0,15.0,2019-11-28 06:30:00,0.0,4,0,4,2019-11-28 06:30:00+00:00,2019-11-28 03:30:00-03:00,3.9373035203718856,4.0
